# level,theme,typeCount,slotCapacity,threeStarSeconds,twoStarSeconds,clearReward,layers
# v9 progression: staged theme unlocks; slower icon-type ramp; level 120+ supports 4 layers; level 360+ supports 5 layers
776,Plant,9,7,328,656,125,Custom:X.XXX.../XX..XXX./XX.XXXXX/X.XXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.49|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
777,Animal,9,7,328,656,125,Custom:X..XXXX./..XXXX.X/XXXXXXXX/XXXXXXXX/X.XX.XX./XXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.49|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
778,Sweet,9,7,329,658,125,Custom:X.X.XXXX/.XXXXXXX/.XXXXXX./XXXXXXX./XXXXXXX./XXXXXX..@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.49|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
779,Bug,9,7,329,658,125,Custom:XXXXX.X./XXX..XXX/.X...X../X.X...X./.XX.XXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.49|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
780,Fantasy,9,7,341,682,125,Custom:.....X../....XX../XXXX.XXX/XXXXXXX./XXXXXX../XXXXXXXX/XXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.49|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
781,Weather,9,7,329,658,125,Custom:.....X.../......X../.X..XXXXX/....XXXXX/XXXXX.XXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.49|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
782,Tool,9,7,330,660,125,Custom:XXXXXX../.XXXXX../XXXXXXX./XXXXXXXX/.XXXXXX./.XXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.49|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
783,Fantasy,9,7,330,660,125,Custom:...X.XX./.XXXXXX./XXXXXXX./XXXXXXXX/XXXXXX.X/XXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.49|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
784,Food,9,7,330,660,126,Custom:..X.X..../X.XXXX.X./XXXXXXXX./X..XXXX../XXXXXXXXX/XXXXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.49|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
785,Plant,9,7,330,660,126,Custom:XXXXXX../.XXXXXXX/X.XXXX.X/XXXXXX../.XXXXXX./XXXXXXXX@0:0:1|LayerCap18@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.49|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
786,Animal,9,7,330,660,126,Custom:.XXXXXX./.X.XX.../..XXXXX./.XXXXXX./.X.XXXXX/XX.XX.XX/.XXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.49|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
787,Sweet,9,7,331,662,126,Custom:......X../...XXX.../.XXXX.X../..XXXX.../XXXXXXXX./XXXXXXXXX/XXXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.49|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
788,Bug,9,7,331,662,126,Custom:...XXXXX/.XXXXX../.XXXXXXX/..XX.XXX/..XXXX../X..XXX.X/XXXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.49|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
789,Vehicle,9,7,331,662,126,Custom:.XX.XXXX/.XXX.XX./.XXXXX.X/.XXXXXX./XXXXXXXX/XXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.49|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
790,Fantasy,9,7,343,686,126,Custom:.XX.XXXXX/.X...XXXX/X.....XXX/X.XX.XXXX/..XXXXXXX/XXXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.49|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
791,Tool,9,7,332,664,126,Custom:XX.X..XX/XXXXXXX./XXXXXX../XXXXXX../XXXXXX.X/XXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.49|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
792,Fantasy,9,7,332,664,127,Custom:..X.XXXX/XX.XX.XX/X.XXXXXX/..XXXX.X/XXXXXXXX/XXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.49|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
793,Food,9,7,332,664,127,Custom:...X..X../...XX..../.X.XXXXX./XXXXXXXXX/...XXXX../.XXXXXXX./XXXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.49|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
794,Plant,9,7,332,664,127,Custom:.XX..X../.XXXX.XX/XXXXX.../.XXX..XX/XXXXXXX./XXXXXXX./XXX..XXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.49|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
795,Animal,9,7,332,664,127,Custom:X.X.XXXX/...XXXX./..XXXXXX/.XXXXXX./..XXXX../.XXXXXX./XXXXXXX.@0:0:1|LayerCap18@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.49|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
796,Sweet,9,7,333,666,127,Custom:..XX..X../.X.X.XXXX/.X.XXXXX./XXXXXXXX./XXXXXXXXX/.XXXXXXX.@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.49|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
797,Bug,9,7,333,666,127,Custom:.XXXXXX./..XXXX../.XXXXX../XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.49|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
798,Vehicle,9,7,333,666,127,Custom:XXXX.X../XXXX.X.X/XXX.XX.X/XXX.XXX./XXXXXXXX/XXXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.49|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
799,Weather,9,7,333,666,127,Custom:....XX.X./.XXXXXX../..XXXXXX./XXXXXXXX./XXXXXXX.X/X.XXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.49|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
800,Fantasy,9,7,346,692,148,Custom:XXX..X.X/...XX.X./...XX.X./..X..XXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.49|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
801,Fantasy,9,7,334,668,128,Custom:XX..XXX./.XXXXXX./X.XX..../XX..X.../XXXXXX../XXXXXXXX/XXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.49|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
802,Food,9,7,334,668,128,Custom:...XXX.../..XXXXXX./..X.XXXX./X....XX.X/..XXXXXX./.XXXXXXX./XXXXXXXX.@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.49|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
803,Plant,9,7,334,668,128,Custom:X...X.XX/X.X....X/XXXXXXXX/XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.49|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
804,Animal,9,7,334,668,128,Custom:..XXXXX./.XXXXX.X/.XXXXXX./.XXXXXXX/XXXXXXXX/.XXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.49|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
805,Sweet,9,7,335,670,128,Custom:XXX.X.X../XXXXXXX../XXXXXXX../XXXXXXX.X/.XXXXXX../XXXXXX...@0:0:1|LayerCap18@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.49|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
806,Bug,9,7,335,670,128,Custom:XXXX.X../XXXX.XX./.XXXXXXX/.XXXXXXX/.XXXXXX./XXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.49|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
807,Vehicle,9,7,335,670,128,Custom:X......X/.XX...XX/XX.X..XX/XX..XXXX/XXXXXXXX/XXXXXXXX/X..XXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.49|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
808,Weather,9,7,335,670,129,Custom:.....XX../X.XXXXX.X/XXXXXXXXX/..XXXXXXX/.XXXXXX.X/XXXXXX..X@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.49|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
809,Tool,9,7,335,670,129,Custom:.X..XX.X/XX...X../..XXXXX./...XXX../XXXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.49|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
810,Fantasy,9,7,348,696,129,Custom:X.XX.XXX/X.XXXXXX/.XXXXXXX/.XXXXXX./.XXXXX../XXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.49|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
811,Food,9,7,336,672,129,Custom:...XXX.X./XXXXXXX../.XXXXXX../.XXXXXX../XXXX.XXX./XXXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
812,Plant,9,7,336,672,129,Custom:XX...XXX/X..XXXXX/.X.XXXX./XXXX.XXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
813,Animal,9,7,336,672,129,Custom:...XX..X/X..XXXXX/XXX.XXXX/XX.XXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
814,Sweet,9,7,337,674,129,Custom:.X...XXXX/X..XXXXXX/X....X..X/..X.XXXX./..XXXXXXX/X..XXXX.X/..XXXXXX.@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
815,Bug,9,7,337,674,129,Custom:..XX..X./..XXXXX./..XXXXX./.XXXXX.X/.XXXXXX./XXXXXXX./XXXXXXX.@0:0:1|LayerCap18@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
816,Vehicle,9,7,337,674,130,Custom:...XXX.X/..XXXX../.XXXXXX./.X.XXXXX/..XXXXXX/..XXXXXX/X.XXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
817,Weather,9,7,337,674,130,Custom:X....XX../XX...X.../XX.XXX.XX/XXXXXXXXX/XXXXXX.XX/XXXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
818,Tool,9,7,337,674,130,Custom:.XX...XX./..XX.XXX./...XX.X../XXXXXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
819,Fantasy,9,7,338,676,130,Custom:.XXXX.../.XXXXX../XXXXXX.X/XXXXXXXX/XXXXXXXX/XXXXXXX.@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
820,Fantasy,9,7,350,700,130,PrettyMask42@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
821,Plant,10,7,338,676,130,Custom:....XX.X./..XXXXX../.XXXXX.../..XXX..../.XXXXX..X/XXXXXXXXX/X.XXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
822,Animal,10,7,338,676,130,Custom:X......X/.X.XX.XX/.XXXXXXX/.XXXXX.X/..XXXXXX/.XXXXXX./XX.XXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
823,Sweet,10,7,339,678,130,Custom:...XX..../..XXXXXX./...XXXXXX/XXXXX...X/.XXXXX.../.XXXXXX../.XXXXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
824,Bug,10,7,339,678,131,Custom:..XXXXX../..XXXXXX./..XXXXX../.XXXXXXX./.XXXXXXX./XXXXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
825,Vehicle,10,7,339,678,151,Custom:XXXXX.../X.XXXX../.XXXXXX./XXXXXXX./XXXXXXXX/XXXXXXXX@0:0:1|LayerCap18@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
826,Weather,10,7,339,678,131,Custom:..XXXX.../.XXXXXX../..XXXXXXX/..XXXXXX./.XXXXXX.X/XXXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
827,Tool,10,7,339,678,131,Custom:XX...X..X/XX...XX../....XXX../XXX..X.../XXXX.XX../XXXXXXXXX/XXXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
828,Fantasy,10,7,340,680,131,Custom:..XXX.X./X.XXXXX./XXXXXXXX/..X.XX../..XXXXXX/..XXXXXX/..XXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
829,Food,10,7,340,680,131,Custom:..XXXX..X/...XXX.../..X.XXX../..XXXXX../...XXXX../XXXXXXXXX/XXXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
830,Fantasy,10,7,352,704,131,Custom:X..X.X.../.X.XXXXX./..XXXX.../...XXXX../.XXXXXX../XXXXXXX../XXXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
831,Animal,10,7,340,680,131,Custom:XXX....X/XXXXXX.X/XX.XX.X./XXXXXXXX/XXXXXXXX/XXXXXX.X@0:0:1|LayerLine12@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
832,Sweet,10,7,341,682,132,Custom:....X...X/X...XXXXX/XX....XXX/XX.XXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
833,Bug,10,7,341,682,132,Custom:.XXXX.X../.XXXX..X./XXXX..X.X/XXXXX.X.X/XXXXXX.XX/XXXXXX.XX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
834,Vehicle,10,7,341,682,132,Custom:...XXXXX/......X./.X...XXX/XXXXXXXX/XXXX..XX/XX.XXXXX/XXXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
835,Weather,10,7,341,682,132,Custom:......X../X..XX...X/X..XX..../X.XXXXX.X/XXXXXXXXX/X.XXXXXXX/.XXXXXXX.@0:0:1|LayerCap18@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
836,Tool,10,7,341,682,132,Custom:.XXXXX.X./.XXXXX..X/..XXX..../...XXX.../...XXXX../.XXXXXXXX/XXXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
837,Fantasy,10,7,342,684,132,Custom:..XX.X../X.XXX.../X.XXX.../.XXXXXXX/.XXXXXX./XXXXXXX./XXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
838,Food,10,7,342,684,132,Custom:.....XX../X..XXXX../.XXXXXXX./.XXXXXXX./XXXXXXXXX/XXXXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
839,Plant,10,7,342,684,132,Custom:XXXXXX.../XXXXXXX../XXXXXX.../XXX.XX.../XXXXXX.X./XXXXXX.XX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
840,Fantasy,10,7,354,708,133,Custom:.XXX.X../XXXXXX.X/XXXXXXX./XXXXXX../XXXXXXX./XXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
841,Sweet,10,7,343,686,133,Custom:....X.XXX/.......XX/X..X.X.X./XXXXX..../X...XXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
842,Bug,10,7,343,686,133,Custom:XXX..XXX./..X....../...X...../..XXXXXX./.XXXXXXX./XXXXXXXXX/XXXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
843,Vehicle,10,7,343,686,133,Custom:....X.../XXX.XX../XXXXXXX./X.XX.XXX/XXXXXXX./XXXXXXX./XXXXXX..@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
844,Weather,10,7,343,686,133,Custom:.XX.X..X./.X.X.XXX./X.X.XXXXX/XXXXXXXXX/.XXXXXX.X/..XXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
845,Tool,10,7,343,686,133,Custom:X.X.X..../XXXXXXXX./XXXXXXXX./XXXXXX.../XXXXXXX.X/XXXX...XX@0:0:1|LayerCap18@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
846,Fantasy,10,7,344,688,133,Custom:...X..XX/.XXXXXX./XXXXXXXX/XXXXXXXX/XXXXXXXX/XX..XXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
847,Food,10,7,344,688,133,Custom:XX.XXXXXX/.XXXXXX../.X..XXXX./.X.XXX.XX/.XXXXXX../XXXXXXXX.@0:0:1|LayerCross15@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
848,Plant,10,7,344,688,134,Custom:.X.XXX.../XX.XXXXX./...XX..../...XXX.../.XXXXX.../XXXXXXXXX/XXXXXXXXX@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
849,Animal,10,7,344,688,134,Custom:XX.XX.../.XX.X.../XXXXX.../X.XXXX.X/..XXXXX./XXXXXXXX/XXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
850,Fantasy,10,7,357,714,154,Custom:XXXX.XX./.XX.XX../.X...X../.XXXXX../XXXXXXX./XXX.XXXX/XXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
851,Bug,10,7,345,690,134,Custom:....X.X../...XXXX../..X.X.XX./.XXXXXXX./.XXXXXXX./..XXXXXX./XXXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
852,Vehicle,10,7,345,690,134,Custom:X.X..X../XX.XXX.X/.XXXXXXX/.XXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
853,Weather,10,7,345,690,134,Custom:X.X.X..XX/..XXXXX../.XXXXXX../.XXXXXXX./.XXXXXXXX/XX.XXXXXX@0:0:1|LayerCrown15@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerPillar12@0.5:0.5:0.5|LayerLine12@0.5:0.5:0.42
854,Tool,10,7,345,690,134,Custom:...XXXX../...XXXXX./.XXXXXXXX/.X.XX.XX./XXXXXXXXX/.XXXXXXXX@0:0:1|LayerDiamond15@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerStagger9@0.5:0.5:0.5|LayerCap18@0.5:0.5:0.42
855,Fantasy,10,7,346,692,134,Custom:.XX.XXXX/.XXXXXX./.XX.XX../XXXXXXX./XX.XX.XX/...XXX.X/.XXXXXX.@0:0:1|LayerCap18@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerCrown15@0.5:0.5:0.5|LayerCross15@0.5:0.5:0.42
856,Food,10,7,346,692,135,Custom:.X.XXXXXX/.XX.XXXX./.....XX../...XXX.../..XXXXX../..XXXXXXX/XXXXXXXXX@0:0:1|LayerPillar12@0.5:0.5:0.64|LayerOffset12@0.5:0.5:0.48|LayerMiniDiamond9@0.5:0.5:0.5|LayerOffset12@0.5:0.5:0.42
857,Plant,10,7,346,692,135,Custom:.....XXXX/.X..XX.../...XXX.../...XXX.X./.XXXXXXX./XXXXXXXXX/XXXXXXXXX@0:0:1|LayerCross15@0.5:0.5:0.64|LayerPillar12@0.5:0.5:0.48|LayerDiagonal6@0.5:0.5:0.5|LayerDiamond15@0.5:0.5:0.42
858,Animal,10,7,346,692,135,Custom:XX.XX.XX/XXXXXX../X.XXXXX./.XXXXX../.XXXXXX./..XXX.X./.XXXXXX.@0:0:1|LayerStagger9@0.5:0.5:0.64|LayerDiagonal6@0.5:0.5:0.48|LayerLine12@0.5:0.5:0.5|LayerPillar12@0.5:0.5:0.42
859,Sweet,10,7,346,692,135,Custom:XXX.X..../X.XX..X../XXXXXXX../.XXXXXXX./XXXXXXXX./XXXXXXXXX@0:0:1|LayerOffset12@0.5:0.5:0.64|LayerLine12@0.5:0.5:0.48|LayerCap18@0.5:0.5:0.5|LayerStagger9@0.5:0.5:0.42
860,Fantasy,10,7,359,718,135,Custom:...XXXX../..XXXXXX./....XX.XX/..XXXXXXX/XXXXXXXXX/XXXXXXXXX@0:0:1|LayerBlock9@0.5:0.5:0.64|LayerStagger9@0.5:0.5:0.48|LayerCross15@0.5:0.5:0.5|LayerCrown15@0.5:0.5:0.42
861,Vehicle,10,7,347,694,135,Custom:.X..X.X./.XX.XXXX/X.XXXXXX/.XXXXXXX/XXXXXXXX/XXXXXXXX@0:0:1|LayerLine12@0.5:0.5:0.64|LayerMiniDiamond9@0.5:0.5:0.48|LayerOffset12@0.5:0.5:0.5|LayerMiniDiamond9@0.5:0.5:0.42
862,Weather,10,7,347,694,135,Custom:..X..X../..XXX.../.XXXX.XX/.XXXXXXX/XXXXXXX./XXXXXXX./XXXXXXX.@0:0:1|LayerCorners12@0.5:0.5:0.64|LayerCross15@0.5:0.5:0.48|LayerDiamond15@0.5:0.5:0.5|LayerDiagonal6@0.5:0.5:0.42
